Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1713331,ERR1713332,ERR1725942,ERR1725946,ERR1725948,ERR1725949,ERR1725950,ERR1725952,ERR1713339,ERR1713340,ERR1725960,ERR1713342,ERR1725963,ERR1713344,ERR1725965,ERR1713346,ERR1725966,ERR1725968,ERR1713349,ERR1713350,ERR1713351,ERR1713352,ERR1713353,ERR1725971,ERR1713355,ERR1713356,ERR1713357,ERR1713358,ERR1713359,ERR1725977,ERR1713361,ERR1713362,ERR1725979,ERR1713364,ERR1713365,ERR1725984,ERR1713367,ERR1713368,ERR1725985,ERR1713370,ERR1713371,ERR1713372,ERR1713373,ERR1725988,ERR1725991,ERR1713376,ERR1725995,ERR1713378,ERR1725998,ERR1713380,ERR1713381,ERR1713382,ERR1713383,ERR1713384,ERR1713385,ERR1713386,ERR1726001,ERR1713388,ERR1713389,ERR1726004,ERR1713391,ERR1726006,ERR1726007,ERR1713394,ERR1713395,ERR1713396,ERR1713397,ERR1713398,ERR1726013,ERR1713400,ERR1726017,ERR1713402,ERR1713403,ERR1726026,ERR1713405,ERR1713406,ERR1713407,ERR1713408,ERR1713409,ERR1713410,ERR1726032
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,Haliangium_Haliangiaceae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Anaeromyxobacter,Anaeromyxobacter_Myxococcaceae,3,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus_Myxococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus_Myxococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_Nannocystaceae,0,0,0,0,2,0,0,1,0,0,0,0,0,232,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,216,0,0,2,0,6,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis,Plesiocystis_Nannocystaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Aetherobacter,Aetherobacter_Polyangiaceae,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Byssovorax,Byssovorax_Polyangiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces_Polyangiaceae,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Polyangium,Polyangium_Polyangiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Sorangium_Polyangiaceae,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfobacca,Desulfobacca_Syntrophaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,Desulfomonile_Syntrophaceae,1,0,2,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,6,0,0,0,1,0,0,0,2,0,0,4,0,2,4,0,0,0,0,0,0,0,1,0,4,5
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus_Syntrophaceae,0,0,4,0,0,0,15,0,0,2,2,74,0,55,4,9,0,0,11,3,1,0,3,0,0,0,0,24,6,0,6,12,0,1,0,0,0,4,13,79,3,0,0,0,0,4,0,24,211,0,5,0,2,4,1,5,42,0,0,1,4,0,0,0,1,0,3,21,0,3,2,2,2,0,1,0,2,0,0,2,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulfacinum,Desulfacinum_Syntrophobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulfoglaeba,Desulfoglaeba_Syntrophobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulforhabdus,Desulforhabdus_Syntrophobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Syntrophobacter_Syntrophobacteraceae,0,0,0,0,0,0,7,0,0,0,0,3,0,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Arcobacter_Campylobacteraceae,1033,283,106,149,1901,20,4961,16,35,29,55,804,481,2564,50,367,1034,31,6479,10650,559,198,394,130,340,1455,51,146,40,368,261,2185,151,964,369,114,9604,8549,318,97,90,1645,1035,3175,1319,5214,40,154,2202,4964,776,340,1099,964,990,246,7,569,2480,40,360,1147,10,2626,3912,287,606,94,1078,1203,176,456,113,384,6861,458,125,782,141,667,1683
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_Campylobacteraceae,0,0,0,0,0,0,3,0,0,0,0,3,0,2,1,1,0,2,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,6,0,0,0,4,6,0,4,0,0,0,0,2,0,2,9,4,2,0,0,0,0,0,1,0,3,0,0,0,0,3,1,0,0,0,0,2,0,0,1,0,0,3
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,Sulfurospirillum_Campylobacteraceae,58,25,30,4,93,6,1020,0,5,8,16,49,24,293,2,24,273,1,315,389,22,11,28,7,28,69,3,4,5,34,12,619,7,36,42,10,550,511,104,33,11,94,60,117,55,149,0,9,173,216,35,17,53,326,39,26,1,38,125,1,9,30,0,3179,59,13,127,19,74,97,11,35,8,19,599,31,29,46,8,80,127
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Flexispira,Flexispira_Helicobacteraceae,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter_Helicobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Nitratifractor,Nitratifractor_Helicobacteraceae,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum,Sulfuricurvum_Helicobacteraceae,4,2,1,0,6,0,3051,2,0,1,1,2,4,75,2,5,1,0,13,10,0,2,4,5,3,0,1,1,0,0,0,152,4,2,1,0,37,25,4,4,0,6,2,8,5,70,2,4,15,3,4,3,3,17,2,4,0,1,8,0,0,4,0,96,4,0,13,4,16,9,2,15,0,8,42,3,33,3,0,4,124
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,Sulfurimonas_Helicobacteraceae,4,0,3,0,9,2,34,0,0,0,0,5,1,37,0,0,6,1,31,29,1,0,0,1,0,2,0,1,0,6,2,15,2,1,0,0,13,15,0,0,0,8,1,6,1,20,0,0,14,6,2,1,5,26,1,4,0,0,14,0,0,0,0,32,0,0,1,0,11,15,1,0,0,2,29,2,5,2,0,2,13
Bacteria,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Wolinella,Wolinella_Helicobacteraceae,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus_Acidithiobacillaceae,2,0,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,0,0,1,0,1,1,0,3,1,2,0,0,8,0,0,0,0,1,3,0,1,2,0,4,0,0,4,0,0,2,2,0,7,0,45,1,0,2,1,3,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,2,2,8,2,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas_Aeromonadaceae,17,24,22,2,17,0,3,1,3,1,0,9,0,38,0,1,5,5,29,32,3,50,3,4,6,15,20,1,0,2,3,12,7,32,134,3,56,48,10,1,8,22,16,27,5,60,4,10,17,52,16,18,7,21,20,40,4,11,25,4,2,6,30,73,39,13,14,4,7,11,0,9,3,1,118,13,512,32,23,38,20
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanimonas,Oceanimonas_Aeromonadaceae,10,6,3,4,20,1,4,0,1,1,0,3,0,20,0,1,3,2,24,14,2,27,4,0,5,5,54,1,1,1,0,17,5,21,29,0,38,28,2,0,2,14,2,15,5,69,0,1,8,20,5,11,14,12,25,13,0,1,15,0,0,2,52,117,88,15,3,4,3,0,1,2,1,0,101,5,582,23,2,27,27
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera,Oceanisphaera_Aeromonadaceae,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,3,0,1,4,4,0,0,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,Tolumonas_Aeromonadaceae,19,26,10,1,20,2,169,0,0,0,1,18,1,325,1,6,1,2,26,49,5,24,64,1,41,15,1,6,2,0,1,1995,2,24,33,1,87,188,11,6,156,35,12,4,3,89,4,2,22,12,13,22,9,156,12,15,1,2,31,1,0,4,1,1,1,124,65,3,22,36,6,17,6,1,131,6,246,4,6,81,51
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Zobellella,Zobellella_Aeromonadaceae,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum_Succinivibrionaceae,0,0,1,1,2,0,4,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,1,6,1,0,1,1,0,3,0,9,0,0,0,0,0,0,1,46,7,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,5,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter,Ruminobacter_Succinivibrionaceae,0,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,5,0,2,0,0,0,0,0,0,5,0,6,0,1,0,0,4,0,4,2,1,6,0,11,0,0,0,1,4,0,5,33,11,0,0,1,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,1,1,0,1,1,10,6
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas_Succinivibrionaceae,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,13,2,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,6,2,0,1,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio_Succinivibrionaceae,94,4,15,125,50,15,356,3,5,6,16,7,4,22,30,36,12,16,78,135,9,27,26,26,275,22,17,10,9,2,1,552,11,181,15,87,33,316,109,24,153,120,126,216,18,534,15,26,4,50,109,2,74,4783,949,59,0,51,67,6,2,7,0,173,5,257,8,10,30,24,3,9,4,2,76,144,7,592,229,322,302
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Agarivorans,Agarivorans_Alteromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas_Alteromonadaceae,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,1,1,0,1,0,5,0,0,10,1,0,1,0,1,0,0,0,0,0,1,2,0,5,0,0,0,1,1,3,1,0,1,0,0,0,1,0,0,0,2,5,8,2,0,0,1,0,0,0,0,0,4,1,250,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Celerinatantimonas,Celerinatantimonas_Alteromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,Cellvibrio_Alteromonadaceae,2,1,3,0,0,1,0,0,0,0,0,2,2,26,0,0,1,0,79,10,1,6,1,0,0,1,1,0,2,3,1,1,2,0,3,1,8,2,3,2,5,27,0,5,1,8,0,1,7,7,0,2,1,1,8,3,0,3,11,1,0,0,0,1,6,3,4,1,0,1,0,1,0,2,3,1,9,3,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Gilvimarinus,Gilvimarinus_Alteromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola_Alteromonadaceae,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,18,0,1,0,0,0,1,0,1,2,0,1,1,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,2,0,2,0,0,3,1,0,0,0,0,1,0,17,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinimicrobium,Marinimicrobium_Alteromonadaceae,8,1,0,2,0,0,0,0,1,0,0,4,1,1,0,0,0,0,3,4,0,70,0,0,1,1,15,0,135,0,0,0,1,0,1,1,4,5,0,0,660,1,1,3,0,1,0,0,0,3,0,69,1,1,5,210,0,1,1,0,0,2,1,2,47,0,0,2,1,1,0,1,0,0,3,1,31,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter_Alteromonadaceae,25,5,1,1,1,2,4,0,4,1,0,26,0,10,2,1,1,0,24,26,5,17,0,25,9,14,0,0,1357,0,0,21,38,2,3,0,3,19,3,23,41,4,2,2,0,38,0,3,0,8,15,745,5,10,29,79,0,2,11,2,7,5,2,5,58,2,7,1,15,12,1,2,2,1,6,112,39,12,3,3,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer,Microbulbifer_Alteromonadaceae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Simiduia,Simiduia_Alteromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Spongiibacter,Spongiibacter_Alteromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Teredinibacter,Teredinibacter_Alteromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Alishewanella,Alishewanella_Chromatiaceae,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Alkalimonas,Alkalimonas_Chromatiaceae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,Rheinheimera,Rheinheimera_Chromatiaceae,28,0,1,0,0,0,5,1,1,0,1,2,0,3,0,2,1,2,1,8,0,14,7,0,2,0,0,0,0,0,0,1,2,2,6,3,7,1,0,0,0,89,1,1,0,15,0,0,6,0,3,1,0,8,61,2,0,0,3,2,0,0,0,15,0,0,2,0,0,6,0,3,0,0,3,2,10,13,0,6,8
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,Colwellia_Colwelliaceae,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassomonas,Thalassomonas_Colwelliaceae,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,10,0,0,0,0,2,0,3,0,0,2,0,0,1,0,1,2,5,0,1,0,0,2,0,5,0,0,0,0,2,2,0,0,8,1,0,0,2,0,0,0,1,5,4,1,0,0,0,0,0,0,1,0,2,0,160,1,0,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas_Ferrimonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idiomarina_Idiomarinaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
