OTU,ERR770579,ERR770580,ERR770581,ERR770582,ERR770583,ERR770584,ERR1076078,ERR1414267,ERR1414271,ERR1414265,ERR1414209,ERR1414210,ERR1414211,ERR1414212,ERR1414213,ERR1414214,ERR1414215,ERR1414216,ERR1414217,ERR1414218,ERR1414219,ERR1414220,ERR1414221,ERR1414222,ERR1414223,ERR1414224,ERR1414225,ERR1414226,ERR1414227,ERR1414228,ERR1414229,ERR1414230,ERR1414231,ERR1414232,ERR1414233,ERR1414234,ERR1414235,ERR1414236,ERR1414237,ERR1414238,ERR1414239,ERR1414240,ERR1414241,ERR1414242,ERR1414243,ERR1414244,ERR1414245,ERR1414246,ERR1414247,ERR1414248,ERR1414249,ERR1414250,ERR1414251,ERR1414252,ERR1414253,ERR1414254,ERR1414255,ERR1414256,ERR1414257,ERR1414258,ERR1414259,ERR1414260,ERR1414261,ERR1414262,ERR1414263,ERR1414264,ERR1414266,ERR1414268,ERR1414269,ERR1414270,ERR1414272,ERR1414273,ERR1414274,ERR1414275,ERR1414276,ERR1414277,ERR1414278,ERR2586215,ERR2586216,ERR2586217,ERR2586218,ERR2586219,ERR2586220
OTU286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU287,0,0,0,0,1,0,0,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,8,4,5,15,1,2,3,0,5,3,12,4,16,11,32,10,0,0,0,0,0,0,0,0,3,1,0,1,0,3,5,5,1,5,2,2,4,0,0,0,0,0,0
OTU288,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU289,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,1,0,0,0,2,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
OTU290,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
OTU291,0,0,0,13,6,6,0,7,14,1,14,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4,15,5,12,11,17,3,5,2,2,8,6,2,4,33,7,15,10,8,7,0,0,2,0,0,1,0,0,0,0,0,8,12,12,2,6,9,6,11,0,0,0,0,0,0
OTU292,0,0,0,3,3,1,0,1,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,4,2,7,5,0,2,1,5,4,3,1,12,2,2,4,0,0,4,0,0,0,0,0,0,0,0,3,3,4,0,5,8,5,5,0,0,0,0,0,0
OTU293,0,0,0,5,8,4,0,0,3,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,6,5,3,8,1,0,2,1,5,4,6,0,7,5,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,3,0,0,0,0,0,0
OTU294,0,0,0,7,3,5,0,4,14,0,5,2,7,5,4,0,2,1,0,0,0,0,0,0,0,0,4,2,6,2,11,0,0,1,0,0,0,0,4,13,1,2,5,3,4,6,4,2,6,18,6,1,15,1,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,17,2,27,16,23,27,0,0,0,0,0,0
OTU295,0,0,0,1,1,0,0,4,3,0,2,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,2,4,4,5,5,8,1,1,2,0,3,9,5,4,4,7,3,2,0,7,0,0,0,7,0,0,0,0,0,0,0,0,7,5,1,7,7,6,10,0,0,0,0,0,0
OTU296,0,0,0,19,15,10,0,4,5,1,7,9,9,2,0,1,0,2,3,2,0,1,1,0,0,2,1,0,0,1,1,0,1,3,0,0,3,1,0,2,3,8,7,1,3,0,7,4,12,7,2,3,14,1,0,5,7,0,0,0,0,0,10,6,0,0,0,0,4,4,4,9,3,10,11,8,10,0,0,0,0,0,0
OTU297,0,0,0,9,7,10,0,13,23,1,13,18,20,1,2,2,0,1,0,3,0,0,0,1,1,0,8,3,8,4,2,2,3,4,0,0,0,0,46,63,6,9,38,43,17,35,19,40,70,90,20,25,64,29,50,37,25,5,0,0,0,0,0,0,1,3,0,0,0,33,33,59,5,119,66,94,110,0,0,0,0,0,0
OTU298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU299,0,0,0,6,6,2,0,5,21,1,18,11,15,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,4,1,1,1,1,1,0,0,0,0,25,42,1,7,15,23,7,19,17,13,56,38,18,12,42,14,21,12,33,34,0,0,0,0,0,0,0,0,0,1,0,18,16,44,2,91,32,45,84,0,0,0,0,0,0
OTU300,0,0,0,0,2,2,0,4,3,1,4,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,7,10,1,1,1,4,1,10,1,5,20,19,2,1,10,3,4,4,15,1,0,0,0,0,0,0,0,0,0,0,0,3,12,12,0,16,19,15,23,0,0,0,1,0,0
OTU301,0,0,0,23,21,14,0,5,9,0,9,4,4,2,0,0,1,0,0,2,0,0,0,0,0,0,0,4,6,1,1,1,2,1,0,0,0,0,6,18,10,6,18,24,4,6,3,6,7,23,23,5,22,16,29,28,6,31,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,16,12,11,10,0,0,0,0,0,0
OTU302,0,0,0,78,79,58,0,2,7,0,5,7,6,0,1,1,2,1,0,0,2,1,1,0,0,0,3,1,5,3,9,0,1,0,0,0,0,0,0,13,9,7,13,43,23,17,1,3,10,15,12,9,3,5,5,28,3,10,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,19,7,12,18,0,0,0,0,0,0
OTU303,0,0,0,0,0,3,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,0,0,0,0,0,0,0
OTU304,0,0,0,1,3,0,0,6,6,0,6,7,7,0,0,1,0,0,0,0,1,2,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,4,2,2,6,6,10,6,15,5,13,4,4,8,15,19,15,19,14,0,6,0,0,0,0,0,0,2,3,0,0,1,3,6,13,0,11,4,5,9,0,0,0,0,0,0
OTU305,0,0,0,4,3,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,1,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
OTU306,0,0,0,45,29,36,0,25,38,3,23,21,19,2,1,1,1,2,0,0,1,1,2,2,0,3,60,5,6,0,8,3,6,6,0,0,1,0,37,71,9,22,38,48,12,33,23,18,71,65,23,12,32,23,42,28,31,36,0,0,0,0,0,0,0,0,0,0,3,23,30,52,7,62,53,158,87,0,0,0,0,0,0
OTU307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU308,0,0,0,1,1,2,0,0,1,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,2,1,0,0,2,1,3,6,8,1,5,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1,5,6,8,0,0,0,0,0,0
OTU309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU310,0,0,0,8,10,5,0,6,15,0,5,11,7,0,1,0,1,1,1,1,1,2,1,0,0,0,1,3,3,2,1,0,2,2,0,1,0,0,10,26,10,10,25,44,15,16,10,8,6,18,31,11,60,21,8,34,15,10,0,0,0,0,0,0,1,1,1,1,1,6,5,13,2,18,12,16,18,0,0,0,0,0,0
OTU311,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU312,0,0,0,47,37,36,0,6,16,0,9,2,14,1,2,1,1,1,0,1,2,2,1,0,1,0,9,3,1,2,1,1,3,2,0,0,0,0,11,15,14,10,34,42,19,19,14,23,14,35,40,36,38,16,28,25,6,9,0,0,2,0,0,0,1,1,0,0,0,8,11,16,3,26,16,7,11,0,0,0,0,0,0
OTU313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU314,0,1,1,269,236,218,0,12,23,0,11,10,10,0,1,1,1,1,0,1,0,0,1,2,0,1,3,3,2,9,6,0,3,4,0,0,0,1,12,34,8,16,30,51,35,22,21,29,58,53,38,29,80,39,37,42,44,23,0,0,1,0,0,2,2,2,0,1,0,20,28,22,3,47,17,31,37,0,0,0,0,0,0
OTU315,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
OTU316,0,0,1,71,99,76,0,58,93,0,44,38,54,1,4,1,3,4,1,3,2,7,1,1,0,2,31,10,12,7,12,2,5,3,0,0,0,1,67,85,40,43,125,128,66,85,35,56,126,120,105,92,162,146,89,108,77,90,0,0,1,2,0,0,3,4,3,1,1,53,65,96,8,133,75,155,137,0,0,0,0,0,0
OTU317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU318,14,18,41,2195,2093,1961,0,252,424,21,261,191,245,16,23,20,32,19,13,21,17,21,5,3,5,3,65,89,66,79,82,13,44,32,2,2,1,0,368,393,374,414,721,1161,419,578,310,304,503,543,710,661,1372,691,967,766,465,481,8,18,24,23,7,7,45,39,37,5,4,359,329,452,47,607,284,538,587,0,0,0,0,0,0
OTU319,0,0,2,414,376,353,0,263,595,7,281,252,266,4,8,11,20,18,11,13,10,26,4,4,4,12,128,50,42,54,31,30,34,25,1,6,3,5,535,549,255,285,563,899,344,424,404,339,667,799,390,425,964,556,734,652,586,483,2,6,11,5,6,11,18,23,9,8,5,390,515,820,39,1238,785,1095,1281,0,0,0,0,0,1
OTU320,0,0,3,365,313,273,0,39,89,3,52,36,39,3,3,1,3,1,1,3,0,4,1,0,1,1,21,18,14,10,15,1,4,7,1,0,0,0,67,73,39,62,124,147,89,72,54,76,99,97,114,85,177,128,98,118,56,57,0,0,0,0,0,6,3,2,9,0,0,59,62,86,14,147,87,116,133,0,0,0,0,0,0
OTU321,0,0,4,327,316,260,0,74,237,2,89,73,85,14,16,22,20,14,4,10,10,15,5,3,13,11,43,41,45,28,34,33,64,76,7,3,5,9,230,311,91,89,129,155,114,206,131,133,316,367,141,134,130,119,228,198,178,145,67,96,68,23,3,2,21,21,13,8,7,145,170,303,100,304,213,226,264,0,0,0,1,2,3
OTU322,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0
OTU323,0,0,0,1,0,1,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,2,0,0,1,0,2,3,11,0,1,1,7,3,0,0,3,11,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,2,5,3,0,0,0,0,0,0
OTU324,0,1,0,10,14,9,0,7,30,2,13,11,7,1,0,1,2,1,0,1,0,0,1,1,1,1,4,6,4,2,3,5,6,8,0,0,0,0,12,26,7,7,8,27,30,8,15,17,16,54,15,9,23,22,18,34,9,24,0,0,0,1,0,0,0,0,0,0,0,11,19,24,4,13,19,17,30,0,0,0,0,0,0
OTU325,0,0,0,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,5,0,0,4,4,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,2,1,0,0,0,0,0,0
OTU326,2,1,1,508,500,430,0,401,1538,20,448,388,443,13,25,19,37,30,16,22,13,41,5,4,17,15,261,73,66,70,80,28,69,55,4,3,1,1,419,480,611,626,1027,1807,760,941,1114,1214,565,664,877,886,1680,859,1602,1581,1753,1410,0,18,24,30,14,22,29,44,35,0,13,1054,1303,2320,55,3483,2228,2841,3356,0,0,0,1,0,3
OTU327,6,6,23,1208,1074,930,1,1309,3837,55,1653,1436,1773,82,53,57,112,56,27,54,25,67,17,11,12,5,879,190,182,201,225,143,279,208,7,10,6,7,6321,7797,1549,1566,2864,4217,1992,2471,3138,3695,8719,9174,2199,2012,4718,2714,3882,3761,4373,4123,4,49,115,136,5,8,66,77,43,16,11,2749,3430,6340,284,12010,6921,9913,11894,0,0,0,2,2,5
OTU328,1,0,4,166,142,143,1,0,5,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,3,0,0,2,0,1,1,0,1,6,0,1,0,0,5,0,1,2,3,4,3,3,3,3,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,3,3,5,2,4,6,2,8,0,0,0,0,0,0
OTU329,0,0,0,0,0,1,0,4,1,0,1,1,4,0,0,0,2,4,5,6,2,5,2,4,5,2,0,0,0,0,0,0,0,0,0,1,3,3,4,1,7,7,10,8,8,3,16,10,2,15,12,4,9,4,7,36,7,15,0,0,1,0,0,0,0,0,0,3,3,3,4,6,0,2,4,5,1,0,0,0,0,0,0
OTU330,1,0,0,11,14,14,0,54,104,6,54,49,67,29,22,22,35,8,8,10,5,7,2,0,0,1,18,3,6,2,6,4,1,4,7,0,4,7,73,89,208,214,218,206,173,328,361,242,71,89,124,165,263,144,264,271,317,122,6,0,9,12,5,0,0,0,1,6,1,73,81,124,4,52,57,51,47,0,0,0,0,0,0
OTU331,0,0,0,12,15,7,0,10,9,0,7,12,10,0,0,1,1,21,10,27,16,20,15,32,20,21,14,1,1,0,4,1,1,0,4,8,6,10,15,14,4,4,5,9,7,4,7,2,14,11,8,5,12,7,10,23,3,3,0,0,0,2,0,0,0,0,0,24,17,8,9,18,3,20,10,16,22,0,0,1,0,0,0
OTU332,0,0,0,0,1,0,0,1,0,0,1,4,0,3,0,0,0,1,2,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,2,4,2,2,7,0,1,6,1,0,0,0,2,4,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0
OTU333,0,0,0,3,0,1,0,5,4,0,1,2,5,0,0,0,0,5,4,5,4,6,0,2,2,1,6,0,0,0,0,0,0,0,3,1,2,0,40,33,13,9,13,14,6,19,12,15,43,29,6,1,15,12,26,10,22,17,0,0,0,0,0,0,0,0,0,3,2,5,7,16,0,8,13,18,18,0,0,0,0,0,0
OTU334,0,0,0,8,7,3,0,15,53,1,13,13,22,0,0,1,0,7,3,5,5,6,5,5,7,7,16,1,2,2,0,1,2,0,0,2,4,6,70,84,32,37,37,44,49,46,26,33,100,98,51,39,77,46,98,55,43,22,0,0,1,2,0,0,0,0,0,1,2,37,34,77,0,31,25,26,33,0,0,0,0,0,0
OTU335,6,7,18,493,451,369,6,284,592,17,343,309,362,13,10,17,22,380,425,337,327,367,230,312,287,230,255,23,24,20,40,10,18,34,260,260,390,368,430,419,348,335,349,634,479,566,342,403,497,639,384,444,605,439,621,694,437,414,3,18,12,18,39,29,11,24,15,322,196,366,441,681,38,664,625,715,741,0,0,0,0,0,0
OTU336,0,0,0,2,2,5,0,2,3,0,0,1,0,0,0,0,0,2,4,4,3,1,0,0,1,2,3,0,0,0,0,0,0,0,1,0,1,1,4,1,0,2,0,0,0,1,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,6,0,3,8,5,4,0,0,0,0,0,0
OTU337,0,0,0,102,78,76,0,53,289,6,78,61,52,8,0,5,2,25,19,18,9,25,14,25,11,6,68,11,15,15,23,2,17,12,3,4,12,10,443,663,232,233,297,403,364,480,310,281,643,674,344,268,609,338,585,542,344,384,0,0,0,6,0,0,0,2,1,20,15,177,234,295,19,198,128,160,212,0,0,0,0,0,0
OTU338,0,0,0,12,8,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,1,0,0,0,0,0,1
OTU339,0,0,0,4,1,1,0,4,3,0,3,7,2,1,0,0,0,6,16,5,10,12,7,11,14,16,11,2,1,2,1,0,1,0,3,5,12,8,1,0,8,3,0,16,14,7,0,0,0,2,0,7,7,9,6,11,6,6,0,0,0,0,2,0,0,0,0,9,8,6,2,4,0,5,4,8,3,0,0,0,0,0,0
OTU340,0,0,1,32,23,29,0,13,16,0,9,10,17,1,1,0,2,4,3,1,0,6,2,3,0,0,2,2,3,6,1,2,0,7,2,2,1,1,4,13,10,10,25,27,14,22,13,21,6,20,14,48,20,10,17,39,11,2,0,0,3,0,0,0,2,0,0,4,0,15,12,32,2,9,10,20,19,0,0,0,0,0,0
OTU341,0,0,0,0,1,0,0,2,1,0,5,0,1,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,1,0,5,0,2,0,0,6,1,6,0,4,4,1,10,5,10,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,1,0,0,0,0,0,0,0
OTU342,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,5,0,3,0,2,3,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,1,1,0,0,0,0,0,0
OTU343,0,0,0,6,1,5,0,2,3,0,4,3,5,2,0,1,0,181,202,185,214,207,156,202,111,92,72,0,0,0,0,0,5,0,119,104,170,121,0,1,1,4,0,3,1,4,0,0,4,1,5,10,5,4,0,3,8,0,0,0,0,0,0,0,0,0,0,191,90,3,1,2,0,2,2,4,5,1,0,4,0,0,0
OTU344,0,0,1,47,46,41,0,44,56,0,41,49,54,6,4,7,1,0,1,0,0,0,0,1,1,0,10,13,10,7,15,3,8,7,1,0,0,0,16,28,53,56,64,46,60,58,43,39,25,35,70,60,61,42,93,93,43,30,0,0,1,0,2,5,5,0,2,0,1,51,38,77,14,62,42,46,43,0,0,0,0,0,1
OTU345,0,0,10,1000,932,817,0,106,252,19,133,123,157,16,23,19,34,4,8,9,10,15,1,1,1,5,43,71,68,56,70,30,67,62,1,3,1,0,147,245,223,230,283,283,190,232,157,195,211,220,300,243,360,268,317,225,171,200,18,12,14,18,10,26,6,7,14,1,1,203,210,278,103,230,231,260,260,0,0,0,4,2,0
OTU346,0,0,0,12,16,22,0,42,178,3,44,48,50,2,0,0,0,1,2,2,4,2,0,0,0,0,32,0,0,0,4,0,4,1,1,3,1,2,15,32,17,17,23,30,31,30,12,16,14,8,21,24,24,9,24,17,15,13,0,0,0,3,0,0,0,0,0,0,0,145,143,267,4,680,474,679,665,0,0,0,0,0,0
OTU347,0,0,0,0,1,1,0,7,12,0,6,7,10,1,0,0,0,0,1,1,0,0,2,1,1,0,3,0,1,0,1,0,0,0,1,1,2,3,1,2,5,3,8,12,7,4,0,5,2,7,4,12,18,4,6,11,12,3,0,0,0,0,0,0,0,0,0,0,0,11,11,14,0,21,19,11,10,0,0,0,0,0,0
OTU348,0,3,5,458,399,336,1,239,413,15,249,268,326,20,33,26,29,40,23,34,11,35,16,15,10,16,69,50,44,48,59,32,57,55,9,15,13,12,261,307,367,382,513,611,585,610,338,375,208,254,419,435,670,466,644,644,338,299,0,0,10,25,3,4,9,20,12,17,27,341,281,562,88,350,278,315,316,0,0,0,0,0,0
OTU349,0,0,0,270,256,192,0,113,203,5,151,131,138,16,21,15,18,8,5,1,7,3,0,0,1,0,35,47,38,45,72,27,46,50,0,1,1,0,184,211,126,129,203,265,170,232,128,105,220,239,254,184,283,162,284,193,190,161,5,0,26,16,13,2,10,10,24,3,0,150,140,268,69,229,154,191,222,0,0,0,2,0,0
OTU350,0,0,0,5,5,3,0,2,8,0,3,2,3,0,0,1,0,3,3,5,1,0,2,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,6,1,2,2,4,5,2,1,1,0,2,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,2,6,3,18,0,9,5,3,6,0,0,0,0,0,0
OTU351,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
OTU352,0,0,0,3,9,5,0,12,9,2,4,8,9,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,3,3,0,0,0,0,3,6,1,9,2,2,0,1,3,9,0,4,4,3,7,3,9,10,0,1,0,0,1,0,0,0,0,0,2,0,0,9,5,8,1,12,6,19,5,0,0,0,0,0,0
OTU353,0,0,0,130,127,97,0,50,79,13,65,62,65,12,13,9,25,0,2,0,4,2,0,2,1,1,18,26,27,21,32,18,48,38,0,0,0,0,39,78,48,44,68,96,64,39,23,80,30,65,89,60,92,68,64,44,33,72,14,0,1,1,2,2,12,9,6,2,0,50,52,75,65,92,58,90,81,0,0,0,1,0,0
OTU354,0,0,0,2,3,3,0,3,4,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,3,0,0,0,1,3,1,1,0,5,1,1,3,0,1,18,1,2,0,2,2,5,5,1,0,0,0,3,0,0,0,0,0,1,1,0,6,3,4,3,11,11,6,11,0,0,0,0,0,0
OTU355,0,0,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,1,1,0,0,0,0,0,0
OTU356,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,3,5,6,5,4,0,2,3,3,6,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,2,1,4,3,0,0,0,0,0,0
OTU357,0,0,0,44,54,37,0,20,34,6,30,29,34,2,4,1,2,0,0,1,0,0,0,1,1,0,5,8,10,13,8,4,8,8,0,0,1,1,18,23,12,14,25,33,27,11,15,12,11,19,32,16,39,16,23,26,18,2,0,0,2,11,2,0,0,3,4,0,0,30,27,61,10,37,25,33,31,0,0,0,1,0,1
OTU358,0,0,4,428,371,331,0,159,277,18,198,183,198,20,22,30,42,8,2,3,5,6,1,1,2,1,41,55,62,65,66,31,69,67,0,1,0,2,152,236,185,196,222,243,258,226,139,180,221,309,278,234,479,230,294,281,198,150,0,0,19,22,5,1,10,0,23,2,4,172,220,364,93,283,217,263,291,0,0,0,0,0,0
OTU359,0,0,1,8,8,3,0,28,89,0,29,29,30,0,0,1,0,0,0,1,0,0,0,0,0,0,22,2,1,1,3,1,1,3,0,0,1,0,6,13,11,17,15,9,7,27,2,8,2,2,10,14,19,10,24,24,13,4,2,0,0,0,0,0,0,0,3,0,0,54,95,103,1,76,44,72,95,0,0,0,0,0,0
OTU360,0,0,0,4,2,1,0,3,2,0,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,4,3,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,3,4,0,3,0,0,0,0,0,0
OTU361,1,0,0,4,4,5,1,30,34,1,45,36,39,1,8,8,8,20,29,16,18,28,24,22,3,5,22,0,1,2,6,0,2,1,1,4,6,2,19,29,46,44,68,87,54,81,63,81,17,17,25,39,76,56,90,135,116,65,7,0,8,3,0,0,0,1,0,22,7,21,31,50,1,18,15,16,21,0,0,0,0,0,0
OTU362,0,0,0,9,15,11,0,1,18,0,10,8,3,0,0,0,0,2,4,4,4,4,2,1,1,1,1,0,0,0,0,4,0,0,1,1,0,2,4,5,1,1,1,9,1,10,1,1,3,5,3,2,13,6,8,1,9,2,0,0,0,0,0,0,0,1,0,0,0,7,7,8,3,12,22,9,22,0,0,0,0,0,0
OTU363,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
