OTU,ERR770579,ERR770580,ERR770581,ERR770582,ERR770583,ERR770584,ERR1076078,ERR1414267,ERR1414271,ERR1414265,ERR1414209,ERR1414210,ERR1414211,ERR1414212,ERR1414213,ERR1414214,ERR1414215,ERR1414216,ERR1414217,ERR1414218,ERR1414219,ERR1414220,ERR1414221,ERR1414222,ERR1414223,ERR1414224,ERR1414225,ERR1414226,ERR1414227,ERR1414228,ERR1414229,ERR1414230,ERR1414231,ERR1414232,ERR1414233,ERR1414234,ERR1414235,ERR1414236,ERR1414237,ERR1414238,ERR1414239,ERR1414240,ERR1414241,ERR1414242,ERR1414243,ERR1414244,ERR1414245,ERR1414246,ERR1414247,ERR1414248,ERR1414249,ERR1414250,ERR1414251,ERR1414252,ERR1414253,ERR1414254,ERR1414255,ERR1414256,ERR1414257,ERR1414258,ERR1414259,ERR1414260,ERR1414261,ERR1414262,ERR1414263,ERR1414264,ERR1414266,ERR1414268,ERR1414269,ERR1414270,ERR1414272,ERR1414273,ERR1414274,ERR1414275,ERR1414276,ERR1414277,ERR1414278,ERR2586215,ERR2586216,ERR2586217,ERR2586218,ERR2586219,ERR2586220
OTU309,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU310,0,0,0,9,13,12,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
OTU311,0,0,0,20,13,10,0,0,0,0,2,0,0,1,4,1,3,1,2,0,0,1,1,1,0,0,0,3,0,3,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU312,0,0,0,0,1,0,0,0,1,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU313,0,0,0,2,1,0,0,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,8,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,0,2,4,2,1,0,0,0,0,0,0
OTU314,0,0,0,2,1,2,1,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1,0,3,0,0,0,0,0,0,3,1,5,3,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU315,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU316,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU320,0,0,0,46,31,37,1,12,3,20,17,16,9,28,32,30,35,11,7,13,14,13,12,16,3,5,3,52,45,48,58,26,40,37,7,9,10,9,1,6,4,3,4,3,5,3,0,0,0,7,1,0,3,2,4,4,1,2,11,45,12,14,13,20,8,6,12,21,0,6,6,8,29,6,3,3,13,0,0,0,0,0,0
OTU321,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU322,0,0,0,4,2,4,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
OTU323,0,0,0,2,3,3,0,1,2,3,0,3,2,2,2,2,3,0,1,0,2,0,0,0,0,0,0,0,2,5,3,1,5,3,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,2,1,1,0,2,0,0,0,0,0,0
OTU324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU325,0,0,0,2,1,0,0,0,0,1,0,2,2,1,2,0,2,0,0,1,0,0,1,1,0,0,0,2,1,3,6,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU326,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU327,0,0,1,0,0,0,0,0,1,2,1,1,0,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU328,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU330,0,1,0,53,28,47,0,7,1,8,9,3,5,6,10,13,6,3,5,4,0,6,11,7,2,0,2,12,9,12,13,6,8,7,3,2,7,3,0,2,6,2,1,5,3,0,3,2,4,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,2,4,5,0,0,1,2,7,6,2,0,4,0,0,0,0,0,0
OTU331,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU332,0,1,3,238,266,213,0,7,2,5,8,3,3,3,5,5,13,0,2,4,2,2,1,1,0,0,2,0,1,1,1,0,4,2,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,4,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,4,0,0,0,0,0,0
OTU333,0,0,0,15,17,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,2,4,3,2,2,1,3,1,1,1,6,0,0,0,0,0,0,0,11,20,1,0,8,14,0,1,5,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
OTU334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
OTU335,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
OTU336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU338,0,0,0,1,0,1,0,6,2,3,0,3,4,3,6,7,10,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,2,0,0,2,0,2,0,0,0,0,2,2,4,0,1,1,0,0,0,0,0,0,0
OTU339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU340,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU341,0,0,0,17,15,11,0,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,1,3,0,0,2,0,0,0,0,0,5,0,0,1,1,1,3,2,2,7,0,2,0,0,0,0,1,2,0,3,0,0,0,3,11,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
OTU342,0,0,0,5,5,5,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,10,5,0,1,2,1,6,1,13,12,6,3,0,0,2,1,1,2,6,11,0,0,0,0,0,0,4,0,0,0,0,3,2,0,0,1,2,2,1,0,0,0,0,0,0
OTU343,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU344,0,0,0,38,37,27,0,8,19,2,9,9,15,0,1,0,1,2,1,0,2,2,0,1,0,0,3,3,2,1,3,0,1,2,0,0,0,1,8,6,24,10,18,15,21,18,16,34,7,6,27,19,15,7,15,27,17,11,0,0,0,0,6,3,9,4,0,0,0,13,21,23,2,21,10,16,19,0,0,0,0,0,0
OTU345,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0
OTU346,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
OTU347,0,0,2,3,4,2,0,3,19,1,14,9,5,1,0,0,1,1,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,52,36,22,18,17,25,36,17,49,29,59,42,26,44,35,19,36,25,50,58,1,0,1,0,4,6,0,1,7,0,0,17,16,19,0,13,11,12,15,0,0,0,0,0,0
OTU348,1,0,0,148,125,119,3,21,28,33,27,36,23,48,48,45,58,1,0,2,2,2,2,10,1,2,4,56,52,47,65,35,72,91,3,3,3,6,21,17,17,11,9,4,23,26,19,38,34,14,11,25,39,15,42,28,93,37,2,0,10,1,11,5,24,13,29,10,1,15,28,33,149,44,39,37,61,0,0,0,0,0,0
OTU349,0,0,0,18,15,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7,1,0,1,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
OTU350,0,0,0,2,0,0,0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,11,0,0,1,2,0,1,6,9,6,13,5,8,6,1,1,3,6,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0,0
OTU351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU352,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU353,0,0,1,21,14,9,1,2,9,53,4,4,2,0,2,0,2,0,1,2,0,0,1,0,0,0,2,5,1,2,3,2,6,2,1,0,0,1,25,36,8,6,14,3,29,1,12,8,25,22,5,17,13,3,3,24,4,10,227,166,6,0,155,121,2,5,75,2,0,3,6,7,5,11,7,7,8,0,0,0,0,0,0
OTU354,0,0,0,3,2,2,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,4,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU355,0,0,0,36,31,37,3,2,3,4,6,2,5,11,3,7,16,3,0,0,0,0,4,2,3,0,3,9,4,10,14,2,10,6,0,0,0,1,2,8,5,3,0,4,3,0,3,0,4,3,5,1,0,0,3,0,2,2,14,13,1,2,7,3,6,6,8,5,1,2,8,7,9,2,4,3,0,0,0,0,0,0,0
OTU356,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU357,0,0,1,44,45,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,1,0,0,5,0,0,0,2,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0
OTU358,0,0,1,46,36,41,0,2,5,0,2,2,0,1,7,2,2,0,0,0,0,0,0,0,0,0,0,4,11,5,4,5,17,4,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,3,0,0,0,1,3,0,10,0,2,1,3,0,0,0,0,0,0
OTU359,0,1,0,62,48,62,0,2,2,0,10,1,5,3,7,3,4,1,1,3,0,0,2,8,2,1,1,14,15,10,10,12,17,29,1,2,0,0,6,1,0,4,1,5,0,3,4,7,5,2,1,3,2,3,1,1,6,9,0,0,11,3,0,0,1,9,0,6,0,2,3,5,20,4,3,4,12,0,0,0,0,0,0
OTU360,3,3,8,494,448,445,6,114,243,145,181,148,195,114,92,103,133,20,19,16,12,19,61,46,8,7,49,214,176,157,217,130,186,228,20,14,24,19,132,195,204,237,207,255,227,195,200,216,186,168,266,282,257,174,306,275,197,216,221,297,73,60,378,342,84,85,138,50,8,155,213,267,240,208,120,130,161,0,0,0,0,0,0
OTU361,0,0,1,48,35,49,0,4,5,0,2,2,3,0,2,0,4,1,0,1,0,2,1,2,0,0,1,9,8,3,2,0,7,2,0,0,1,0,17,10,5,7,2,7,6,12,13,13,20,7,10,0,11,6,4,5,29,1,0,0,0,0,3,8,4,3,0,0,0,3,10,6,3,9,6,6,3,0,0,0,0,0,0
OTU362,0,0,0,5,5,6,0,0,2,18,1,0,0,4,1,1,3,0,0,0,0,0,0,0,1,0,0,1,2,2,3,0,3,2,0,0,0,0,24,19,10,4,2,3,22,6,7,14,23,8,2,10,2,2,22,15,14,2,0,0,1,0,17,12,0,2,16,0,0,2,2,3,1,1,1,0,1,0,0,0,0,0,0
OTU363,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU364,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
OTU365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU366,0,1,0,20,20,13,627,4,3,9,5,2,0,2,3,4,8,1,0,0,2,1,2,2,0,1,0,7,5,2,3,0,2,6,0,0,0,1,0,1,3,5,7,3,8,6,2,12,0,0,1,9,4,6,1,1,22,14,0,17,1,0,5,13,0,0,3,0,0,4,3,3,6,2,6,3,4,0,0,0,0,0,0
OTU367,0,0,0,2,1,0,0,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,35,1,2,4,9,9,3,3,4,18,17,1,1,0,0,2,2,14,3,0,0,0,0,6,10,0,0,6,0,0,0,1,2,0,1,4,1,1,0,0,0,0,0,0
OTU368,0,0,0,5,2,6,0,1,12,18,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,67,13,6,8,9,33,19,34,51,43,26,18,8,14,3,18,25,36,15,12,22,0,0,13,42,0,4,33,0,0,15,8,23,1,4,9,9,8,0,0,0,0,0,0
OTU369,0,0,0,0,1,2,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,0,0,0,1,0,2,6,0,4,6,0,0,0,2,5,9,7,9,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,3,4,2,0,0,0,0,0,0
OTU370,0,0,0,1,4,2,0,4,39,2,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,1,0,4,5,6,6,22,16,11,15,0,0,9,9,9,7,19,10,5,2,0,23,2,0,0,0,0,0,1,0,0,14,18,36,1,18,14,17,14,0,0,0,0,0,0
OTU371,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU372,0,0,0,4,6,7,0,1,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,0,0,0,0,0,1,0,2,3,7,6,6,10,4,22,0,0,5,11,0,6,4,0,0,5,18,0,2,10,0,2,0,0,0,0,0,12,5,27,4,7,2,8,8,0,0,0,0,0,0
OTU373,0,0,0,2,3,3,0,1,28,1,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,7,6,11,4,9,10,8,8,7,4,0,11,4,8,8,14,24,4,10,0,0,0,0,1,2,0,0,0,0,0,18,22,48,1,18,15,19,13,0,0,0,0,0,0
OTU374,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,2,1,1,0,3,0,10,3,4,0,0,0,0,4,0,0,0,0,0,4,0,2,0,0,1,0,0,1,1,2,1,1,0,2,3,0,0,0,0,0,0
OTU375,0,0,0,11,15,14,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,3,0,0,0,0,0,0
OTU376,0,0,0,2,2,3,0,1,4,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,11,3,4,0,4,3,3,1,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,1,0,2,3,2,0,3,3,3,3,0,0,0,0,0,0
OTU377,0,0,0,2,2,3,0,1,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,18,1,0,0,0,1,3,7,7,36,9,1,0,0,2,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,1,15,10,11,16,0,0,0,0,0,0
OTU378,0,0,0,168,139,139,0,57,229,11,123,87,100,16,19,11,19,6,10,10,4,8,3,5,3,0,30,27,22,20,20,18,28,40,3,2,0,2,96,129,86,92,98,90,131,136,81,123,182,140,109,155,135,91,160,262,154,128,12,76,10,4,61,48,9,16,16,4,3,135,202,260,51,265,136,247,281,0,0,0,0,0,0
OTU379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
OTU380,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,2,0,0,0,0,0,0
OTU381,0,0,0,2,2,1,0,1,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,5,2,10,1,3,0,6,1,0,0,6,3,6,6,4,5,7,3,0,0,0,0,0,0,0,0,0,0,0,11,5,17,0,2,4,1,3,0,0,0,0,0,0
OTU382,0,0,0,54,60,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU383,0,0,0,117,123,108,0,0,0,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,9,1,1,1,1,0,0,0,0,0,0
OTU384,0,0,0,144,122,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU385,0,0,0,33,21,33,1,3,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,1,0,0,4,0,0,5,0,1,0,0,0,1,2,2,1,2,0,1,2,0,0,0,0,0,0
OTU386,0,0,0,22,13,20,0,2,1,0,2,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
